player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Cameron McGriff,mcgrica01,2022,94,46,4.906556971,-4.966532998,-0.05997602678,9.100605664,1.133415846,10.23402151,6.164756159,-3.870718204,2.294037955,0.1174094863,0.1174094863,0,3.161901958,-5.308607931,-2.146705973,-0.819463552
Rodney McGruder,mcgruro01,2022,1595,754,-0.1891311206,-1.294433926,-1.483565047,-0.1827157756,1.852649502,1.669933726,-0.1440339155,-0.6688173771,-0.8128512926,0.7441820984,0.7441820984,0,-1.445526182,-1.320192932,-2.765719113,-0.1370386993
Alfonzo McKinnie,mckinal01,2022,418,206,-4.000948886,-7.524997354,-11.52594624,-0.2937125215,-7.61907016,-7.912782681,-3.474896723,-7.987640544,-11.46253727,-0.9079194737,-0.9079194737,0,-3.406544303,-7.10553259,-10.51207689,-0.8495017197
JaQuori McLaughlin,mclauja01,2022,26,11,-1.041388916,-4.279718538,-5.321107454,-9.150418567,-9.769704332,-18.9201229,-2.842487198,-5.733106026,-8.575593224,-0.03234702633,-0.03234702633,0,-3.178263041,-6.018997308,-9.197260349,-1.062499979
Jordan McLaughlin,mclaujo01,2022,2165,985,0.5609519216,-0.3734944798,0.1874574417,0.7201137356,0.1890335001,0.9091472357,0.6059030676,-0.2864008397,0.3195022279,1.551209599,1.221572489,0.3296371104,0.2186324864,0.1422419384,0.3608744248,0.02290851724
Ben McLemore,mclembe01,2022,2697,1285,-0.7569233393,-3.798777077,-4.555700416,-4.790471878,-0.5373214265,-5.327793305,-1.583770648,-3.287460932,-4.87123158,-1.398517875,-1.398517875,0,-1.021975349,-4.000992105,-5.022967455,0.5625842337
De'Anthony Melton,meltode01,2022,3956,1827,0.368085975,1.672573034,2.040659009,-0.4729819145,2.709094105,2.23611219,0.1701831852,1.944413927,2.114597112,4.601709627,4.698058102,-0.09634847475,1.128400787,2.608427569,3.736828356,1.224068904
Sam Merrill,merrisa01,2022,120,58,-1.114227768,-0.1288162892,-1.243044058,-7.103671244,-3.943311831,-11.04698307,-2.422293427,-0.9234248839,-3.345718311,-0.01775124822,-0.01775124822,0,-0.8281375335,-2.353167547,-3.181305081,0.6977080207
Chimezie Metu,metuch01,2022,2705,1279,-3.614814762,0.1330421293,-3.481772633,-1.407721418,-0.4037532748,-1.811474693,-3.347492554,0.08966420172,-3.257828352,-0.3315932418,-0.3315932418,0,-2.099850153,-0.6519879677,-2.751838121,0.06397142819
Khris Middleton,middlkh01,2022,4741,2213,2.145788579,-0.9069800734,1.238808506,0.6941922004,0.6153963005,1.309588501,1.935834412,-0.6678507233,1.267983689,4.606012026,4.629145574,-0.02313354786,2.146258078,-0.7199962389,1.426261839,1.659499643
CJ Miles,milescj01,2022,5,2,-3.351890647,-48.1885774,-51.54046805,-26.18952063,-75.13662451,-101.3261451,-8.336399132,-56.98251961,-65.31891874,-0.06501600869,-0.06501600869,0,-7.865472851,-34.37201606,-42.23748891,1.833677904
Paul Millsap,millspa01,2022,791,382,-1.66552115,1.741513246,0.07599209576,-3.7849129,-1.150089355,-4.935002254,-2.233578671,1.238658816,-0.9949198553,0.3293305511,0.4009205069,-0.07158995581,-2.04271436,1.488052787,-0.554661573,-0.08536938461
Patty Mills,millspa02,2022,5066,2418,-0.04609287551,-1.999297895,-2.045390771,1.416899579,-0.5788403339,0.8380592452,0.2297171465,-1.807121716,-1.57740457,1.44601583,1.352454384,0.09356144577,0.9549492351,-1.682606788,-0.7276575532,-0.2506604872
Shake Milton,miltosh01,2022,2730,1337,-0.3251585732,-1.200982348,-1.526140921,-0.92795402,-0.4353594027,-1.363313423,-0.4921101581,-1.119206673,-1.611316831,0.7965393538,0.2707668902,0.5257724636,-0.9210563437,-1.293134639,-2.214190983,-1.050452642
Davion Mitchell,mitchda01,2022,4362,2076,-0.8471176043,-0.1937217658,-1.04083937,-4.38828781,2.460134964,-1.928152846,-1.609627041,0.3963832402,-1.2132438,1.616975838,1.616975838,0,-1.823760602,-0.329042677,-2.152803278,-0.6585098119
Donovan Mitchell,mitchdo01,2022,5105,2495,4.585507633,-2.522248127,2.063259506,4.424868356,-2.613778062,1.811090294,4.72438845,-2.727445636,1.996942814,6.078949521,5.866864838,0.2120846826,5.029442595,-1.977194764,3.052247831,0.873854134
Evan Mobley,mobleev01,2022,4735,2331,-2.472385124,1.422825171,-1.049559953,-2.976590193,2.059624298,-0.9169658944,-2.72394979,1.60147509,-1.1224747,1.915833172,1.915833172,0,-2.800236799,1.695197533,-1.105039267,-1.020083305
Malik Monk,monkma01,2022,4530,2139,0.9988280798,-1.053377094,-0.05454901416,4.353222468,-1.745190809,2.608031659,1.785579797,-1.235187482,0.5503923154,3.612769925,3.612769925,0,1.260062275,-1.40329973,-0.1432374551,0.3052204425
Greg Monroe,monrogr01,2022,431,202,-0.3929289254,1.277370406,0.8844414804,-1.458194394,0.4438573014,-1.014337093,-0.6611047301,1.18619201,0.5250872796,0.3457934177,0.2810904256,0.06470299206,-0.7445829796,1.291551236,0.5469682567,0.7346700852
Moses Moody,moodymo01,2022,1491,712,-2.136767857,-1.557125042,-3.693892899,-3.631862675,-1.744535655,-5.37639833,-2.604359703,-1.742640957,-4.34700066,-0.5903270436,-0.3363577641,-0.2539692795,-2.104032748,-2.480911267,-4.584944016,-0.2919244288
Matt Mooney,moonema01,2022,5,2,-34.41770112,21.92534853,-12.49235259,-34.5428029,-32.64742836,-67.19023126,-36.55601237,11.80587943,-24.75013295,-0.02599974013,-0.02599974013,0,-18.92751085,11.47179008,-7.455720765,15.81770492
Xavier Moon,moonxa01,2022,294,137,0.274999784,0.1057931958,0.3807929798,2.591871222,-4.056748446,-1.464877223,0.7882291079,-0.7833763205,0.004852787403,0.1913220356,0.1913220356,0,-0.9904346875,-0.8475621622,-1.83799685,-0.6413928233
Ja Morant,moranja01,2022,4714,2227,5.234151518,-0.4511076496,4.783043868,2.724489683,-2.951178713,-0.22668903,4.981662827,-1.045587476,3.936075352,7.701920416,5.640641682,2.061278734,4.964120978,-0.312633887,4.651487091,0.6790051944
Juwan Morgan,morgaju01,2022,97,46,-1.506275941,-11.49198935,-12.99826529,-6.841586696,-13.04703779,-19.88862448,-2.71908938,-12.5359443,-15.25503368,-0.2894156944,-0.22810502,-0.06131067443,-3.072992863,-11.75758431,-14.83057717,-1.184171675
Jaylen Morris,morrija01,2022,35,16,-13.71151616,2.01851628,-11.69299988,2.636072334,8.483700679,11.11977301,-11.07008807,3.56815447,-7.501933603,-0.03877709662,-0.03877709662,0,-8.532610236,-2.597387097,-11.12999733,-0.03580254667
Markieff Morris,morrima02,2022,622,301,-1.982883776,-1.510753346,-3.493637122,1.6108678,-2.0882372,-0.4773693994,-1.386561597,-1.768460003,-3.155021599,-0.0632801887,-0.04807790226,-0.01520228644,-1.673348601,-2.365011123,-4.038359724,-0.1931031869
Marcus Morris Sr.,morrima03,2022,3186,1564,-0.1376174073,-3.620649945,-3.758267352,0.1680968811,-3.33864623,-3.170549349,-0.05708874094,-3.813781072,-3.870869813,-0.889015725,-0.889015725,0,-0.1879250891,-3.384609287,-3.572534376,-0.6021497859
Monte Morris,morrimo01,2022,4915,2395,1.027776243,-1.928062386,-0.9002861434,2.944238049,-1.814265056,1.129972994,1.464550331,-2.005096721,-0.5405463895,2.646984638,2.84845297,-0.2014683314,1.397973451,-2.087649214,-0.689675763,-1.421908199
Emmanuel Mudiay,mudiaem01,2022,26,11,-3.623647012,0.4870516878,-3.136595324,-13.41985023,7.969838479,-5.450011747,-5.830972205,2.168565402,-3.662406803,-0.005209904005,-0.005209904005,0,-3.225851478,0.2414693322,-2.984382146,1.743876542
Mychal Mulder,muldemy01,2022,504,239,-6.493528685,-3.052084451,-9.545613135,-3.008672487,-2.304342515,-5.313015002,-6.075353666,-3.044184574,-9.11953824,-0.7750660909,-0.7750660909,0,-5.233837481,-3.876724026,-9.110561507,-0.2147954856
Ade Murkey,murkead01,2022,2,1,-8.089865733,-10.0165333,-18.10639903,-66.34323599,23.71942716,-42.62380883,-20.68653977,-3.561160355,-24.24770012,-0.01059202281,-0.01059202281,0,-18.56371848,-7.661363729,-26.22508221,-3.429159766
Trey Murphy III,murphtr02,2022,2057,984,0.3659420673,-0.7407223206,-0.3747802533,-0.6674367789,-0.04442876496,-0.7118655438,0.1636118108,-0.620200078,-0.4565882672,1.155686975,0.9746029504,0.1810840248,-0.6557251052,-1.5252767,-2.181001805,-0.181625614
Dejounte Murray,murrade01,2022,5009,2366,3.083853521,-0.1719521179,2.911901403,2.096661172,0.4880084818,2.584669654,3.0524332,-0.04655793875,3.005875261,6.97832112,6.97832112,0,3.197474495,1.239118609,4.436593104,0.4348502359
Mike Muscala,muscami01,2022,1260,592,2.337474822,3.305526336,5.643001158,1.380302079,2.319611832,3.69991391,2.392034822,3.32271495,5.714749771,2.563662207,2.563662207,0,1.402410413,1.536337464,2.938747877,0.2731249632
Svi Mykhailiuk,mykhasv01,2022,1508,721,-2.318606047,-1.368419162,-3.687025208,-4.539527486,-0.5552369812,-5.094764467,-2.944605763,-1.306221496,-4.25082726,-0.5384413872,-0.4475074866,-0.09093390066,-1.606245067,-1.876545142,-3.482790209,0.251133749
Abdel Nader,naderab01,2022,326,145,-6.757669205,5.434058636,-1.323610569,-8.48219741,5.640535202,-2.841662208,-7.551889239,5.738837019,-1.81305222,0.07074464168,0.07074464168,0,-6.621412428,5.153677236,-1.467735193,2.063383187
Larry Nance Jr.,nancela02,2022,2388,1170,-0.3386828575,-0.6869132905,-1.025596148,0.9944958997,0.8019884767,1.796484376,-0.08035128886,-0.3624590495,-0.4428103384,1.38375975,0.9485484213,0.4352113292,-0.03412358996,-0.4984573347,-0.5325809247,-0.5988055499
RJ Nembhard Jr.,nembhrj01,2022,126,63,-6.660920948,1.739236198,-4.92168475,-15.95100054,10.25080986,-5.700190681,-9.027099911,3.571349182,-5.455750729,-0.08527595951,-0.08527595951,0,-9.378813016,-0.40029314,-9.779106156,-1.947746542
Aaron Nesmith,nesmiaa01,2022,1312,626,-2.118228719,0.4199675604,-1.698261159,-2.5448537,2.761428062,0.216574362,-2.376423867,0.8461268146,-1.530297053,0.3968237115,0.2071592324,0.1896644792,-1.625375844,0.4712387823,-1.154137062,0.7774918964
Raul Neto,netora01,2022,2839,1372,-0.5897987509,-0.4431273535,-1.032926104,0.1644672196,-1.783882013,-1.619414794,-0.4487682643,-0.7146882043,-1.163456469,1.10590448,1.10590448,0,-1.335014957,-0.3324222122,-1.667437169,-0.4202557768
Malik Newman,newmama01,2022,12,8,9.638772841,2.438730816,12.07750366,-14.48565432,15.58892504,1.103270718,5.292255977,5.375356089,10.66761207,0.05440175197,0.05440175197,0,3.752313048,-3.505987931,0.2463251167,-0.6638943056
Georges Niang,niangge01,2022,3970,1934,0.4247950158,-1.549815786,-1.125020771,-0.3786963283,-0.3680821517,-0.74677848,0.2593371231,-1.414498005,-1.155160882,1.582484936,1.381092728,0.2013922079,0.01537788239,-1.415718708,-1.400340826,0.09946753928
Daishen Nix,nixda01,2022,567,261,-3.318162895,-3.899958797,-7.218121692,-2.096246816,-0.0278091293,-2.124055946,-3.21569614,-3.245395066,-6.461091206,-0.5012472212,-0.5012472212,0,-3.696949,-4.332048024,-8.028997024,1.430733073
Zeke Nnaji,nnajize01,2022,1464,707,-0.4118490098,-1.864169404,-2.276018414,-2.273518528,0.4785033272,-1.795015201,-0.8456047624,-1.499713666,-2.345318428,0.1423392477,0.1026062385,0.03973300911,-0.8739986302,-2.42735881,-3.30135744,-0.4698424897
Nerlens Noel,noelne01,2022,1158,562,-2.586844683,0.03309409407,-2.553750589,-3.565634512,-0.06536861733,-3.63100313,-2.970886857,-0.01363782255,-2.98452468,-0.06700982543,-0.06700982543,0,-2.55835049,1.197301441,-1.361049049,-0.3509594977
Jaylen Nowell,nowelja01,2022,2129,987,2.56143434,-3.09448258,-0.5330482401,2.439279766,-1.750062886,0.6892168799,2.655122101,-3.000240694,-0.3451185936,1.209905559,1.205064257,0.004841301345,2.136700855,-3.179568714,-1.042867859,-0.1334998293
Frank Ntilikina,ntilila01,2022,1675,810,-1.590886712,2.898981438,1.308094726,-3.240117961,5.412613545,2.172495584,-2.055785842,3.574761542,1.5189757,1.773399219,1.70609778,0.06730143854,-1.843494747,2.281757291,0.4382625436,0.4705505723
Jusuf Nurkic,nurkiju01,2022,3250,1579,-0.6452554048,3.146110742,2.500855337,1.357020054,3.016097026,4.373117079,-0.2035866477,3.387326215,3.183739567,4.811648836,4.811648836,0,0.0296847104,3.005914987,3.035599698,0.656758397
David Nwaba,nwabada01,2022,1309,609,0.7509136016,0.4137512132,1.164664815,-1.057205547,-2.378462102,-3.435667649,0.4708237348,-0.04311139117,0.4277123436,0.9908298041,0.9908298041,0,-0.1096271563,-0.8715812802,-0.9812084365,0.352172189
Jordan Nwora,nworajo01,2022,2593,1205,-3.206821024,-2.217950128,-5.424771152,-1.747981244,-2.779773397,-4.527754641,-3.131876191,-2.493167126,-5.625043317,-1.770012325,-1.669190702,-0.1008216228,-2.618105237,-3.253220107,-5.871325344,0.2149134418
Semi Ojeleye,ojelese01,2022,847,406,-4.179559002,-4.211316234,-8.390875236,-8.686958553,-4.444644723,-13.13160328,-5.386921302,-4.539674479,-9.926595781,-1.468582274,-1.468582274,0,-4.716679017,-5.032481405,-9.749160422,-0.3224934559
Chuma Okeke,okekech01,2022,3705,1749,-2.638965037,0.9807825451,-1.658182492,-6.684003091,1.060853246,-5.623149845,-3.560045587,1.078517898,-2.481527689,0.2406398689,0.2406398689,0,-3.693502651,1.255885896,-2.437616756,0.4472087105
Josh Okogie,okogijo01,2022,1133,518,-3.310441649,6.008533651,2.698092002,-5.728511502,4.875374368,-0.8531371335,-4.04773773,6.120769869,2.073032139,1.283343103,1.26806834,0.01527476314,-4.168846685,4.350855187,0.1820085022,0.7674191948
Onyeka Okongwu,okongon01,2022,2255,1100,-0.223679695,1.640592409,1.416912714,0.9185909473,3.703515693,4.62210664,-0.03734331731,2.227108976,2.189765659,2.775562565,2.418776418,0.3567861466,-0.2990761184,1.612370025,1.313293906,-0.3877394077
Isaac Okoro,okorois01,2022,4026,1981,-1.649247237,0.5679095932,-1.081337644,1.408685677,-0.7576253149,0.6510603618,-1.110598811,0.2900119414,-0.8205868697,1.941351645,1.941351645,0,-2.073264604,0.8707072646,-1.20255734,-0.4470823967
KZ Okpala,okpalkz01,2022,494,244,-2.982280067,-3.99574177,-6.978021837,-0.2322090868,0.6348653898,0.4026563031,-2.631737023,-3.326610138,-5.958347161,-0.3943804458,-0.3943804458,0,-2.721993784,-3.604034486,-6.32602827,-1.257622695
Victor Oladipo,oladivi01,2022,1105,541,-0.411068758,1.02518925,0.6141204922,-3.567615515,2.196608455,-1.37100706,-1.114982375,1.269227768,0.1542453928,0.8216814747,0.3961960137,0.425485461,-1.086475923,1.524059194,0.4375832708,1.358376866
Cameron Oliver,oliveca01,2022,89,43,1.029540438,-5.330208784,-4.300668346,7.295555725,-2.390615,4.904940726,2.381512178,-4.969196227,-2.587684049,0.003532628932,0.003532628932,0,2.091196383,-2.645897784,-0.5547014016,-0.7963133309
Kelly Olynyk,olynyke01,2022,1620,764,0.1122026456,1.990372911,2.102575556,1.999697726,-2.141842461,-0.142144735,0.5964765183,1.281550524,1.878027043,1.821635155,1.821635155,0,-0.05303950178,1.64268474,1.589645238,0.9791751767
Eugene Omoruyi,omorueu01,2022,41,18,1.071905254,-6.227891446,-5.155986192,-8.773875279,8.279412484,-0.4944627951,-0.9087697978,-3.565472323,-4.474242121,-0.01585023629,-0.01585023629,0,-1.43941393,-5.769642263,-7.209056193,0.09780260435
Royce O'Neale,onealro01,2022,5295,2594,0.1183057975,2.043768009,2.162073806,0.7519491084,-2.514958608,-1.7630095,0.2440229775,1.197038161,1.441061139,5.544956335,5.204922934,0.3400334008,0.1998348492,1.58823036,1.788065209,-0.1378367116
Miye Oni,onimi01,2022,96,44,-1.184549771,-9.858962192,-11.04351196,-15.74121771,-2.388446575,-18.12966428,-4.38854202,-9.010680505,-13.39922252,-0.2392782717,-0.2392782717,0,-5.02218663,-8.463857246,-13.48604388,0.0903577648
Cedi Osman,osmande01,2022,3030,1462,-0.0494059193,-1.011448695,-1.060854614,-2.76546774,-1.529711588,-4.295179328,-0.6134748968,-1.217436279,-1.830911176,0.6873129185,0.6873129185,0,-0.7234119653,-1.19920491,-1.922616875,0.2557352787
Daniel Oturu,oturuda01,2022,58,27,-1.475848552,-2.44268508,-3.918533632,-11.46747094,-17.69524858,-29.16271952,-3.618068512,-5.733968832,-9.352037344,-0.08987597636,-0.08987597636,0,-3.835057344,-7.307273144,-11.14233049,-1.176261789
Kelly Oubre Jr.,oubreke01,2022,4242,1999,0.6491977035,-1.305199374,-0.6560016705,-1.100997915,-0.1216738868,-1.222671802,0.2911596048,-1.119364949,-0.828205344,1.97232364,1.97232364,0,1.679165446,-0.4013481936,1.277817252,0.6278116403
Jaysean Paige,paigeja01,2022,16,7,-24.98128776,-7.409637382,-32.39092514,-36.14382498,-0.1537055328,-36.29753051,-28.75590113,-6.311472122,-35.06737325,-0.121601582,-0.121601582,0,-20.77354949,-10.52763966,-31.30118915,5.357464452
Trayvon Palmer,palmetr01,2022,34,17,-4.282050848,-37.74870165,-42.03075249,-18.71887122,0.6375879115,-18.08128331,-7.570298344,-32.01599946,-39.58629781,-0.321010131,-0.321010131,0,-5.961043809,-21.69117345,-27.65221726,0.473943111
Kevin Pangos,pangoke01,2022,343,166,-4.945097734,-1.264602751,-6.209700485,-2.162532242,-5.233835637,-7.396367879,-4.693329058,-2.234020277,-6.927349335,-0.3467274904,-0.3467274904,0,-5.25975662,-2.605350381,-7.865107001,-1.99715468
Jabari Parker,parkeja01,2022,233,112,-1.992269802,-3.164018156,-5.156287958,-6.022574403,0.07638122437,-5.946193178,-2.969777094,-2.783029998,-5.752807092,-0.1725870483,-0.1725870483,0,-2.098582212,-2.493323979,-4.591906191,0.5824855697
Eric Paschall,pascher01,2022,1569,760,0.7333064356,-2.594627726,-1.86132129,-1.823225003,-2.907718901,-4.730943904,0.191293855,-2.853959299,-2.662665444,0.03561768684,-0.009926788429,0.04554447527,-0.01674299184,-3.989712275,-4.006455267,-0.6061981323
Chris Paul,paulch01,2022,5329,2587,4.783122014,-0.9918994254,3.791222589,1.563563826,2.550918087,4.114481913,4.359841174,-0.3399226299,4.019918544,8.984512345,6.946298739,2.038213605,3.679169768,0.8013788827,4.480548651,-0.5012658001
Cameron Payne,payneca01,2022,3090,1450,0.159664468,0.08727260038,0.2469370683,-3.28562443,3.387351081,0.1017266504,-0.6152984146,0.7413935079,0.1260950933,2.091567099,2.49249695,-0.4009298514,-0.6850995064,0.2164032061,-0.4686963004,0.2999625751
Elfrid Payton,paytoel01,2022,1190,557,-4.865563455,0.6224649236,-4.243098532,-5.308919902,0.4141046561,-4.894815246,-5.300483227,0.5456657794,-4.754817448,-0.5801996531,-0.6429332673,0.06273361423,-4.882386331,-0.3066250692,-5.1890114,0.07778997637
Gary Payton II,paytoga02,2022,3025,1450,1.372314043,4.470594413,5.842908456,1.130379077,4.265451462,5.395830539,1.384994588,4.636689319,6.021683908,6.544030283,5.064712441,1.479317842,1.409931309,5.478105388,6.888036697,0.030331337
Norvel Pelle,pelleno01,2022,39,19,-11.78110331,-17.35284105,-29.13394436,-33.7186363,-4.202937639,-37.92157394,-17.12835817,-15.67764848,-32.80600665,-0.2912138334,-0.2912138334,0,-14.82254383,-12.67039933,-27.49294316,-0.04911087157
Reggie Perry,perryre01,2022,390,187,-4.865736672,-4.001647851,-8.867384523,-2.752350825,-0.4280948787,-3.180445704,-4.625617898,-3.37196128,-7.997579178,-0.5000050974,-0.5000050974,0,-3.904476461,-2.956918438,-6.861394899,0.1564150693
Jamorko Pickett,pickeja01,2022,374,176,-4.521630529,-4.360226403,-8.881856932,0.2631663093,0.8217726957,1.084939005,-3.766114571,-3.512471865,-7.278586437,-0.4054947577,-0.4054947577,0,-4.485098653,-4.164914764,-8.650013417,-0.2829493162
Theo Pinson,pinsoth01,2022,314,148,-0.3506131499,0.4810969532,0.1304838032,-10.80815429,2.736818488,-8.071335801,-2.595602829,0.9244605217,-1.671142307,0.08178783716,0.08178783716,0,-2.042966436,0.08012166306,-1.962844773,0.3973941173
Mason Plumlee,plumlma01,2022,3784,1793,-2.243968447,0.6084089871,-1.63555946,-1.226556033,1.721672943,0.4951169099,-2.187550097,0.9314078154,-1.256142282,1.37007475,1.37007475,0,-1.538464258,1.575615335,0.03715107756,0.2569100202
Jakob Poeltl,poeltja01,2022,4130,1970,0.4884839009,2.954567379,3.44305128,5.858488856,-0.7638028487,5.094686007,1.639777671,2.390280846,4.030058517,6.796565525,6.796565525,0,1.312919723,2.931949491,4.244869214,-0.2645956887
Aleksej Pokusevski,pokusal01,2022,2586,1233,-3.612055282,-0.7373723582,-4.34942764,0.4966673514,2.688929242,3.185596594,-2.860222052,-0.04048595397,-2.900708006,-0.09529753385,-0.09529753385,0,-3.088645213,-0.6974014524,-3.786046666,0.5175447974
Yves Pons,ponsyv01,2022,155,71,-2.920831936,-1.759245927,-4.680077863,-15.8101846,2.752822496,-13.0573621,-5.827351968,-0.9793209175,-6.806672886,-0.1470320143,-0.1470320143,0,-4.272150389,-3.351125526,-7.623275916,0.05599648609
Jordan Poole,poolejo01,2022,6018,2889,2.295954673,-1.178773096,1.117181576,0.1371850244,-0.009660157231,0.1275248672,1.958804701,-1.052269162,0.9065355395,5.454729918,4.255484859,1.199245059,2.251443776,-0.6385390068,1.612904769,0.5262426776
Kevin Porter Jr.,porteke02,2022,4052,1907,-0.08335988342,-0.4810814757,-0.5644413592,0.8578544397,1.216479883,2.074334323,0.1749418767,-0.08484021729,0.09010165943,2.786969811,2.786969811,0,0.3424174439,-0.5356496949,-0.1932322511,0.8572999439
Michael Porter Jr.,portemi01,2022,554,265,-3.938132508,3.939676984,0.001544476265,-4.913552779,10.82282341,5.909270627,-4.409507858,5.636356815,1.226848957,0.5362090172,0.5362090172,0,-1.801111416,3.897531634,2.096420218,-0.2739416394
Otto Porter Jr.,porteot01,2022,3671,1767,0.6819394107,1.564300525,2.246239936,0.9423529446,2.499052249,3.441405193,0.7501952382,1.797162217,2.547357456,4.778192807,3.713579421,1.064613387,0.889772944,2.038215552,2.927988496,-0.627887552
Bobby Portis,portibo01,2022,4917,2326,0.0341986745,1.502331072,1.536529747,2.059257997,1.679063861,3.738321858,0.4319068947,1.609143823,2.041050717,5.701031002,4.732941106,0.9680898962,0.6663445882,1.043697508,1.710042096,-0.2853032263
Kristaps Porzingis,porzikr01,2022,3021,1481,1.755304462,0.8391457719,2.594450234,-1.102924949,-0.4691992249,-1.572124174,1.260024122,0.6001427183,1.86016684,3.503555542,3.503555542,0,1.808390782,1.275530262,3.083921044,0.6210125313
Micah Potter,pottemi01,2022,73,31,-5.589321093,-1.638193629,-7.227514722,-24.84250602,-3.807380037,-28.64988606,-9.891401308,-2.140688665,-12.03208997,-0.1473115774,-0.1473115774,0,-9.694565061,-1.721194412,-11.41575947,0.3434435029
Dwight Powell,poweldw01,2022,4048,2047,0.005316196619,0.458664326,0.4639805226,0.8321132823,-1.191889007,-0.3597757248,0.1584152437,0.09274862363,0.2511638673,3.138760371,2.54623542,0.5925249516,-0.6322440328,0.9936759312,0.3614318984,-0.5882582446
Myles Powell,powelmy01,2022,111,52,-6.250527711,-1.565337842,-7.815865553,-5.32452609,-7.468318306,-12.7928444,-6.485437984,-2.930694913,-9.416132897,-0.1767893342,-0.1767893342,0,-7.433139154,-2.575267377,-10.00840653,-0.03722815054
Norman Powell,powelno01,2022,3016,1458,1.391651734,-1.547867548,-0.1562158145,0.2426361371,-6.767913446,-6.525277309,1.298798141,-2.683743053,-1.384944912,1.008443447,1.008443447,0,1.509340273,-2.217246381,-0.7079061075,0.4339118694
Joshua Primo,primojo01,2022,2051,965,-3.593457684,-0.8612111906,-4.454668874,-3.266685622,-0.1964953087,-3.46318093,-3.741373465,-0.7692817769,-4.510655242,-0.8724405399,-0.8724405399,0,-3.663981601,-1.010859262,-4.674840863,0.6453758924
Taurean Prince,princta02,2022,2715,1242,-0.8159286361,0.3809828691,-0.4349457669,-1.279037595,-1.71489074,-2.993928335,-0.9954429763,-0.05087986787,-1.046322844,1.094160587,1.152549608,-0.05838902119,-0.9576604512,-0.3115381678,-1.269198619,0.9859463741
Payton Pritchard,pritcpa01,2022,2673,1310,2.439630417,-0.2561368138,2.183493604,-0.3244691772,-0.1925907148,-0.517059892,1.972848433,-0.3239276635,1.648920769,2.941506046,1.954445291,0.9870607546,1.459906953,-0.9993689275,0.4605380251,-1.090359922
Trevelin Queen,queentr01,2022,163,74,1.720084899,-2.37525964,-0.6551747419,5.212384058,2.279337561,7.491721619,2.659531633,-1.435700928,1.223830705,0.1525446261,0.1525446261,0,1.428765978,-2.740697787,-1.311931809,1.675328204
Neemias Queta,quetane01,2022,252,120,-2.879715158,-0.2131501801,-3.092865338,-1.157634633,2.571966917,1.414332285,-2.643735648,0.4456944412,-2.198041207,0.03380003057,0.03380003057,0,-2.658848119,-1.011738351,-3.67058647,0.02043505426
Immanuel Quickley,quickim01,2022,3614,1802,2.042533578,0.4064981911,2.449031769,2.81108052,5.817125765,8.628206286,2.355006639,1.543113903,3.898120542,6.032749844,6.032749844,0,1.862519572,1.451080892,3.313600464,-1.299119551
Jahmi'us Ramsey,ramseja01,2022,291,134,-2.28720024,-7.055644524,-9.342844764,3.119799556,-6.807501187,-3.687701631,-1.218624724,-7.346856498,-8.565481222,-0.3951788994,-0.3951788994,0,-1.859148213,-7.497933785,-9.357081997,-0.6054066813
Julius Randle,randlju01,2022,5177,2544,-2.054546776,-0.7294483177,-2.783995094,-2.779559461,-1.69192346,-4.47148292,-2.287313207,-0.9926324805,-3.279945687,-0.6921655779,-0.6921655779,0,-1.37007324,-1.12681342,-2.49688666,0.6285354408
Austin Reaves,reaveau01,2022,3008,1418,-0.04592331722,1.725252987,1.67932967,0.1024817256,0.9471113647,1.04959309,0.001951037233,1.685455645,1.687406682,3.200876531,3.200876531,0,-0.8403199202,1.239121335,0.398801415,-0.2936157371
Cam Reddish,reddica01,2022,2122,1012,-1.477384276,-0.3275991503,-1.804983427,-6.860260983,-2.185452658,-9.04571364,-2.737139426,-0.714789072,-3.451928498,-0.3657121787,-0.3657121787,0,-2.07042687,-0.7637580527,-2.834184922,0.3806267727
Davon Reed,reedda01,2022,1396,668,0.1975501984,0.1124189407,0.3099691391,-2.109409534,0.08009749257,-2.029312041,-0.2654184718,0.1045942002,-0.1608242716,0.8737638879,0.8737638879,0,-0.5640212639,-0.3302435917,-0.8942648556,-0.9816867195
Paul Reed,reedpa01,2022,904,442,0.2675018323,1.392898298,1.66040013,2.400114107,-2.906812505,-0.5066983976,0.7031906105,0.5373550013,1.240545612,0.9161576099,0.5047997621,0.4113578478,1.027517251,2.019125302,3.046642553,-0.01008554638
Naz Reid,reidna01,2022,2751,1269,-1.73980411,0.4504136592,-1.289390451,-5.457106598,1.485139455,-3.971967142,-2.660968625,0.6693451872,-1.991623438,0.4964608154,0.4475941788,0.04886663663,-2.044741043,0.1535857023,-1.891155341,0.9627783591
Josh Richardson,richajo01,2022,3297,1600,-0.005973738816,-1.001003085,-1.006976824,-1.609476896,-0.8066340605,-2.416110957,-0.3603453603,-1.063404909,-1.423750269,1.05868256,1.05868256,0,-0.5291046401,-0.7342484863,-1.263353126,-0.5502259959
